id,name,season,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
625643,Reynaldo López,2021,27,20,9,50,62,27,12,1,10,55,13,0,42,0,.205,205,.248,.420,.668,6,2,.250,.750,1,938,3.43,57.2,4,4,0,0,0,0,22,0.95,222,173,20,0,0,602,.640,0,0,1,2,86,0.81,.500,16.27,3,4.23,8.58,2.03,6.55,4.21,1.56,1,0,0,0,4
625643,Reynaldo López,2022,28,61,1,54,73,24,13,3,1,63,11,1,51,1,.218,234,.252,.312,.564,1,7,.875,.125,4,985,2.76,65.1,6,4,0,5,9,5,20,0.95,254,196,61,0,0,648,.660,1,0,4,0,73,0.74,.600,15.08,8,5.73,8.68,1.52,7.03,3.31,0.14,27,8,1,3,4
625643,Reynaldo López,2023,29,43,0,28,43,21,3,1,7,52,22,1,33,0,.213,155,.309,.381,.690,0,6,1.000,.000,0,794,4.29,42.0,2,5,4,9,10,5,20,1.31,178,126,43,0,0,500,.630,0,1,2,0,59,0.65,.286,18.90,13,2.36,11.14,4.71,7.07,4.50,1.50,17,6,0,0,1
625643,Reynaldo López,2023,29,13,0,5,15,4,2,0,1,19,8,1,12,1,.235,51,.350,.333,.683,0,0,.---,.---,0,239,2.77,13.0,0,2,2,3,4,1,4,1.54,60,39,13,0,0,157,.660,1,0,1,0,17,0.33,.000,18.38,3,2.38,13.15,5.54,8.31,2.77,0.69,3,2,0,0,0
625643,Reynaldo López,2023,29,12,0,9,9,0,0,0,0,12,4,0,5,0,.143,35,.231,.143,.374,1,1,.500,.500,2,172,0.00,11.0,1,0,0,0,8,0,0,0.82,40,33,12,0,0,113,.660,0,0,1,0,5,1.00,1.000,15.64,0,3.00,9.82,3.27,4.09,0.00,0.00,2,0,1,0,0
625643,Reynaldo López,2023,29,68,0,42,67,25,5,1,8,83,34,2,50,1,.207,241,.307,.336,.643,1,7,.875,.125,2,1205,3.27,66.0,3,7,6,12,22,6,24,1.27,278,198,68,0,0,770,.640,1,1,4,0,81,0.63,.300,18.26,16,2.44,11.32,4.64,6.82,3.41,1.09,22,8,1,0,1
625643,Reynaldo López,2024,30,26,25,110,133,32,22,2,10,148,42,0,108,2,.220,492,.280,.333,.613,1,20,.952,.048,14,2110,1.99,135.2,8,5,0,0,1,0,30,1.11,543,407,26,0,0,1380,.650,2,1,2,0,164,0.83,.615,15.55,0,3.52,9.82,2.79,7.16,2.12,0.66,0,0,0,1,6
625643,Reynaldo López,2025,31,1,1,7,6,3,1,0,1,1,2,0,9,0,.391,23,.440,.565,1.005,0,0,.---,.---,0,94,5.40,5.0,0,0,0,0,0,0,3,2.20,25,15,1,0,0,58,.620,0,0,0,0,13,1.17,.---,18.80,0,0.50,1.80,3.60,16.20,5.40,1.80,0,0,0,0,0
625643,Reynaldo López,2026,32,6,5,19,28,12,4,0,4,22,11,0,20,1,.227,88,.317,.409,.726,2,6,.750,.250,0,407,3.42,23.2,2,1,0,0,0,0,9,1.31,101,71,6,0,0,243,.600,1,0,1,0,36,0.68,.667,17.20,1,2.00,8.37,4.18,7.61,4.56,1.52,0,0,0,0,1
640448,Kyle Finnegan,2020,28,25,0,26,19,10,2,0,2,27,13,4,21,1,.226,93,.327,.312,.639,0,3,1.000,.000,4,419,2.92,24.2,1,0,0,1,4,1,8,1.38,107,74,25,0,0,262,.630,1,0,2,0,29,1.37,1.000,16.99,4,2.08,9.85,4.74,7.66,3.65,0.73,18,5,0,0,0
640448,Kyle Finnegan,2021,29,68,0,68,57,39,10,1,9,68,34,4,64,2,.251,255,.344,.404,.748,2,9,.818,.182,7,1209,3.55,66.0,5,9,11,15,13,4,26,1.48,294,198,68,0,0,779,.640,2,0,8,0,103,1.19,.357,18.32,24,2.00,9.27,4.64,8.73,5.32,1.23,25,12,1,2,0
640448,Kyle Finnegan,2022,30,66,0,68,54,28,10,1,9,70,22,2,54,0,.221,244,.284,.381,.665,0,4,1.000,.000,6,1053,3.51,66.2,6,4,11,15,14,4,26,1.14,268,200,66,0,0,689,.650,0,1,0,0,93,1.26,.600,15.80,24,3.18,9.45,2.97,7.29,3.78,1.21,23,10,0,0,2
640448,Kyle Finnegan,2023,31,67,0,70,64,33,11,0,11,63,24,1,66,1,.254,260,.318,.423,.741,1,15,.938,.063,11,1106,3.76,69.1,7,5,28,36,8,8,29,1.30,288,208,67,0,0,721,.650,1,0,0,1,110,1.09,.583,15.95,46,2.63,8.18,3.12,8.57,4.28,1.43,22,4,0,2,1
640448,Kyle Finnegan,2024,32,65,0,65,61,31,4,3,9,60,24,3,61,0,.249,245,.315,.400,.715,0,8,1.000,.000,7,1067,3.68,63.2,3,8,38,43,0,5,26,1.34,271,191,65,0,0,729,.680,0,0,2,0,98,1.07,.273,16.76,58,2.50,8.48,3.39,8.62,4.38,1.27,11,3,0,1,1
640448,Kyle Finnegan,2025,33,40,0,38,42,21,5,3,3,32,14,2,36,1,.248,145,.315,.386,.701,4,4,.500,.500,1,594,4.38,39.0,1,4,20,26,0,6,19,1.28,163,117,40,0,0,394,.660,1,0,5,0,56,0.90,.200,15.23,34,2.29,7.38,3.23,8.31,4.85,0.69,12,6,0,1,2
640448,Kyle Finnegan,2025,33,16,0,18,11,3,3,0,1,23,4,0,9,0,.153,59,.203,.254,.457,0,2,1.000,.000,2,252,1.50,18.0,3,0,4,5,3,1,3,0.72,66,54,16,0,0,171,.680,0,0,1,0,15,1.64,1.000,14.00,4,5.75,11.50,2.00,4.50,1.50,0.50,9,3,1,1,1
640448,Kyle Finnegan,2025,33,56,0,56,53,24,8,3,4,55,18,2,45,1,.221,204,.283,.348,.631,4,6,.600,.400,3,846,3.47,57.0,4,4,24,31,3,7,22,1.11,229,171,56,0,0,565,.670,1,0,6,0,71,1.06,.500,14.84,38,3.06,8.68,2.84,7.11,3.79,0.63,21,9,1,2,3
640448,Kyle Finnegan,2026,34,14,0,17,12,1,2,1,1,11,10,0,8,0,.167,48,.310,.313,.623,1,3,.750,.250,2,239,0.61,14.2,1,0,0,0,4,0,1,1.23,58,44,14,0,0,142,.590,0,0,0,0,15,1.42,1.000,16.30,1,1.10,6.75,6.14,4.91,0.61,0.61,7,0,0,0,0
641755,Tyler Kinley,2018,27,4,0,3,3,9,1,0,2,4,4,0,9,0,.474,19,.565,.842,1.407,0,0,.---,.---,0,102,24.30,3.1,0,0,0,0,0,0,9,3.90,23,10,4,0,0,61,.600,0,0,2,0,16,1.00,.---,30.60,3,1.00,10.80,10.80,24.30,24.30,5.40,0,0,0,0,0
641755,Tyler Kinley,2018,27,9,0,8,6,6,3,0,0,9,4,2,6,1,.207,29,.324,.310,.634,0,2,1.000,.000,0,129,7.04,7.2,0,0,0,0,0,0,6,1.30,34,23,9,0,0,86,.670,1,0,1,0,9,1.33,.---,16.83,1,2.25,10.57,4.70,7.04,7.04,0.00,1,0,0,0,0
641755,Tyler Kinley,2018,27,13,0,11,9,15,4,0,2,13,8,2,15,1,.313,48,.421,.521,.942,0,2,1.000,.000,0,231,12.27,11.0,0,0,0,0,0,0,15,2.09,57,33,13,0,0,147,.640,1,0,3,0,25,1.22,.---,21.00,4,1.63,10.64,6.55,12.27,12.27,1.64,1,0,0,0,0
641755,Tyler Kinley,2019,28,52,0,43,52,20,7,0,5,46,36,2,43,1,.238,181,.364,.359,.723,0,1,1.000,.000,4,866,3.65,49.1,3,1,1,3,1,2,20,1.60,221,148,52,0,0,537,.620,1,0,3,1,65,0.83,.750,17.55,13,1.28,8.39,6.57,7.84,3.65,0.91,27,12,0,1,2
641755,Tyler Kinley,2020,29,24,0,21,21,15,2,0,2,26,12,0,13,3,.167,78,.295,.269,.564,0,0,.---,.---,2,371,5.32,23.2,0,2,0,0,4,0,14,1.06,96,71,24,0,0,233,.630,3,0,4,1,21,1.00,.000,15.68,4,2.17,9.89,4.56,4.94,5.70,0.76,9,2,0,1,2
641755,Tyler Kinley,2021,30,70,0,69,71,37,9,4,12,68,26,1,59,2,.223,264,.296,.424,.720,0,3,1.000,.000,3,1143,4.73,70.1,3,2,0,4,10,4,37,1.21,295,211,70,0,0,739,.650,2,0,4,0,112,0.97,.600,16.25,7,2.62,8.70,3.33,7.55,4.73,1.54,42,19,0,1,2
641755,Tyler Kinley,2022,31,25,0,19,26,5,3,1,0,27,6,0,21,1,.226,93,.280,.280,.560,0,5,1.000,.000,1,376,0.75,24.0,1,1,0,0,10,0,2,1.13,100,72,25,0,0,249,.660,1,0,2,0,26,0.73,.500,15.67,3,4.50,10.13,2.25,7.88,1.88,0.00,8,3,0,0,0
641755,Tyler Kinley,2023,32,18,0,9,22,11,4,0,3,17,6,0,21,1,.318,66,.373,.515,.888,1,4,.800,.200,0,298,6.06,16.1,0,4,5,7,1,2,11,1.65,76,49,18,0,0,191,.640,1,0,1,0,34,0.41,.000,18.24,11,2.83,9.37,3.31,11.57,6.06,1.65,7,1,0,1,2
641755,Tyler Kinley,2024,33,67,0,57,60,44,14,2,11,72,33,2,61,2,.248,246,.338,.455,.793,0,11,1.000,.000,2,1185,6.19,64.0,6,1,12,13,14,1,44,1.47,285,192,67,0,0,743,.630,2,0,6,1,112,0.95,.857,18.52,25,2.18,10.13,4.64,8.58,6.19,1.55,14,6,0,1,3
641755,Tyler Kinley,2025,34,49,0,38,54,33,10,0,5,51,27,4,42,2,.230,183,.332,.366,.698,0,9,1.000,.000,1,872,5.66,47.2,1,3,3,6,8,3,30,1.45,214,143,49,0,0,560,.640,2,0,5,0,67,0.70,.250,18.29,15,1.89,9.63,5.10,7.93,6.23,0.94,22,9,0,0,2
641755,Tyler Kinley,2025,34,24,0,16,38,2,1,0,1,22,6,0,11,1,.126,87,.191,.172,.363,0,3,1.000,.000,0,353,0.72,25.0,5,0,0,0,6,0,2,0.68,94,75,24,0,0,228,.650,1,1,1,0,15,0.42,1.000,14.12,5,3.67,7.92,2.16,3.96,0.72,0.36,3,0,0,0,0
641755,Tyler Kinley,2025,34,73,0,54,92,35,11,0,6,73,33,4,53,3,.196,270,.289,.304,.593,0,12,1.000,.000,1,1225,3.96,72.2,6,3,3,6,14,3,32,1.18,308,218,73,0,0,788,.640,3,1,6,0,82,0.59,.667,16.86,20,2.21,9.04,4.09,6.56,4.33,0.74,25,9,0,0,2
641755,Tyler Kinley,2026,35,14,0,10,15,3,1,0,0,13,6,1,7,1,.156,45,.269,.178,.447,0,6,1.000,.000,1,213,1.38,13.0,3,1,0,0,4,0,2,1.00,52,39,14,0,0,133,.620,1,0,1,0,8,0.67,.750,16.38,3,2.17,9.00,4.15,4.85,2.08,0.00,3,2,0,0,0
642207,Devin Williams,2019,24,13,0,14,13,9,5,0,2,14,6,0,18,2,.310,58,.394,.500,.894,0,2,1.000,.000,1,270,3.95,13.2,0,0,0,0,2,0,6,1.76,67,41,13,0,0,168,.620,2,0,1,0,29,1.08,.---,19.76,1,2.33,9.22,3.95,11.85,5.93,1.32,0,0,0,1,0
642207,Devin Williams,2020,25,22,0,19,9,4,1,1,1,53,9,0,8,1,.090,89,.182,.157,.339,1,0,.000,1.000,2,431,0.33,27.0,4,1,0,0,9,0,1,0.63,100,81,22,0,0,269,.620,1,0,3,0,14,2.11,.800,15.96,1,5.89,17.67,3.00,2.67,1.33,0.33,4,0,1,0,0
642207,Devin Williams,2021,26,58,0,39,34,17,4,1,5,87,28,0,36,2,.186,194,.293,.294,.587,2,4,.667,.333,2,993,2.50,54.0,8,2,3,6,23,3,15,1.19,226,162,58,0,0,622,.630,2,1,2,0,57,1.15,.800,18.39,6,3.11,14.50,4.67,6.00,2.83,0.83,5,2,0,1,1
642207,Devin Williams,2022,27,65,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,.250,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2
642207,Devin Williams,2023,28,61,0,50,39,13,6,0,4,87,28,1,26,1,.129,202,.238,.218,.456,1,10,.909,.091,2,948,1.53,58.2,8,3,36,40,0,4,10,0.92,231,176,61,0,0,589,.620,1,0,1,0,44,1.28,.727,16.16,49,3.11,13.35,4.30,3.99,1.99,0.61,14,4,0,0,0
642207,Devin Williams,2024,29,22,0,14,13,3,4,0,1,38,11,1,10,2,.133,75,.261,.227,.488,0,1,1.000,.000,0,391,1.25,21.2,1,0,14,15,0,1,3,0.97,88,65,22,0,0,242,.620,2,0,1,0,17,1.08,1.000,18.05,19,3.45,15.78,4.57,4.15,1.25,0.42,0,0,0,0,0
642207,Devin Williams,2025,30,67,0,49,46,37,11,1,5,90,25,1,45,4,.197,228,.287,.320,.607,1,12,.923,.077,2,1115,4.79,62.0,4,6,18,22,15,4,33,1.13,259,186,67,0,0,715,.640,4,0,4,0,73,1.07,.400,17.98,29,3.60,13.06,3.63,6.53,5.37,0.73,6,0,0,1,1
642207,Devin Williams,2026,31,10,0,4,5,8,3,0,1,15,6,0,14,0,.378,37,.465,.541,1.006,1,2,.667,.333,0,182,9.00,8.0,1,1,2,3,0,1,8,2.50,44,24,10,0,0,115,.630,0,0,0,0,20,0.80,.500,22.75,4,2.50,16.88,6.75,15.75,9.00,1.13,0,0,0,1,0
643511,Tyler Rogers,2019,28,17,0,29,9,3,3,0,0,16,3,0,12,1,.185,65,.232,.231,.463,0,0,.---,.---,0,256,1.02,17.2,2,0,0,2,5,2,2,0.85,70,53,17,0,0,178,.700,1,0,1,0,15,3.22,1.000,14.49,4,5.33,8.15,1.53,6.11,1.53,0.00,5,2,0,1,0
643511,Tyler Rogers,2020,29,29,0,35,20,16,3,1,2,27,6,0,31,4,.277,112,.336,.375,.711,1,0,.000,1.000,3,458,4.50,28.0,3,3,3,6,10,3,14,1.32,123,84,29,0,0,302,.660,4,0,0,0,42,1.75,.500,16.36,6,4.50,8.68,1.93,9.96,5.14,0.64,10,5,0,1,0
643511,Tyler Rogers,2021,30,80,0,107,72,23,11,0,5,55,13,0,74,5,.243,305,.283,.328,.611,2,4,.667,.333,9,1129,2.22,81.0,7,1,13,19,30,6,20,1.07,326,243,80,0,0,790,.700,5,0,0,0,100,1.49,.875,13.94,18,4.23,6.11,1.44,8.22,2.56,0.56,9,3,0,1,2
643511,Tyler Rogers,2022,31,68,0,102,66,34,17,3,3,49,23,0,73,5,.253,288,.318,.365,.683,0,3,1.000,.000,9,1166,3.57,75.2,3,4,0,1,15,1,30,1.27,319,227,68,0,0,766,.660,5,1,1,0,105,1.55,.429,15.41,8,2.13,5.83,2.74,8.68,4.04,0.36,11,6,1,0,2
643511,Tyler Rogers,2023,32,68,0,92,67,27,14,1,7,60,19,2,66,3,.236,280,.289,.368,.657,1,5,.833,.167,5,1124,3.04,74.0,4,5,2,9,30,7,25,1.15,309,222,68,0,0,777,.690,3,0,0,1,103,1.37,.444,15.19,8,3.16,7.30,2.31,8.03,3.28,0.85,11,2,2,3,2
643511,Tyler Rogers,2024,33,77,0,96,62,23,14,0,7,51,6,2,67,7,.245,273,.278,.374,.652,2,7,.778,.222,7,1002,2.82,70.1,3,4,1,3,32,2,22,1.04,290,211,77,0,0,725,.720,7,0,1,0,102,1.55,.429,14.25,13,8.50,6.53,0.77,8.57,2.94,0.90,20,10,1,1,2
643511,Tyler Rogers,2025,34,53,0,73,34,11,6,0,3,38,4,0,39,0,.212,184,.229,.293,.522,0,2,1.000,.000,2,603,1.80,50.0,4,3,0,1,20,1,10,0.86,188,150,53,0,0,455,.750,0,0,0,0,54,2.15,.571,12.06,9,9.50,6.84,0.72,7.02,1.98,0.54,7,2,0,0,0
643511,Tyler Rogers,2025,34,28,0,46,23,9,1,1,1,10,3,0,27,1,.260,104,.282,.317,.599,0,3,1.000,.000,2,375,2.30,27.1,0,3,0,1,12,1,7,1.10,111,82,28,0,0,273,.730,1,0,0,0,33,2.00,.000,13.72,4,3.33,3.29,0.99,8.89,2.96,0.33,8,5,1,0,2
643511,Tyler Rogers,2025,34,81,0,119,57,20,7,1,4,48,7,0,66,1,.229,288,.248,.302,.550,0,5,1.000,.000,4,978,1.98,77.1,4,6,0,2,32,2,17,0.94,299,232,81,0,0,728,.740,1,0,0,0,87,2.09,.400,12.65,13,6.86,5.59,0.81,7.68,2.33,0.47,15,7,1,0,2
643511,Tyler Rogers,2026,35,15,0,30,9,2,0,0,0,8,4,3,8,0,.148,54,.207,.148,.355,0,0,.---,.---,1,189,0.59,15.1,1,1,0,1,7,1,1,0.78,59,46,15,0,0,136,.720,0,0,0,0,8,3.33,.500,12.33,1,2.00,4.70,2.35,4.70,1.17,0.00,2,1,0,1,0
650556,Bryan Abreu,2019,22,7,0,8,4,1,1,0,0,13,3,0,4,0,.138,29,.219,.172,.391,0,1,1.000,.000,1,146,1.04,8.2,0,0,0,0,0,0,1,0.81,32,26,7,0,0,90,.620,0,0,0,0,5,2.00,.---,16.85,2,4.33,13.50,3.12,4.15,1.04,0.00,1,0,0,0,0
650556,Bryan Abreu,2020,23,4,0,3,4,2,1,0,0,3,7,0,1,2,.091,11,.500,.182,.682,0,0,.---,.---,0,76,2.70,3.1,0,0,0,0,1,0,1,2.40,20,10,4,0,0,30,.390,2,0,0,0,2,0.75,.---,22.80,1,0.43,8.10,18.90,2.70,5.40,0.00,0,0,0,0,0
650556,Bryan Abreu,2021,24,31,0,39,30,26,9,0,4,36,18,0,35,3,.254,138,.348,.406,.754,0,2,1.000,.000,4,689,5.75,36.0,3,3,1,5,7,4,23,1.47,161,108,31,0,0,407,.590,3,0,4,1,56,1.30,.500,19.14,3,2.00,9.00,4.50,8.75,6.50,1.00,16,7,0,0,2
650556,Bryan Abreu,2022,25,55,0,46,39,16,7,0,2,88,26,0,45,4,.207,217,.302,.267,.569,1,7,.875,.125,6,1019,1.94,60.1,4,0,2,2,8,0,13,1.18,248,181,55,0,0,633,.620,4,0,7,0,58,1.18,1.000,16.89,18,3.38,13.13,3.88,6.71,2.39,0.30,27,10,0,0,1
650556,Bryan Abreu,2023,26,72,0,44,65,17,9,0,6,100,31,0,44,3,.177,248,.274,.286,.560,2,4,.667,.333,6,1211,1.75,72.0,3,2,5,9,24,4,14,1.04,287,216,72,0,0,753,.620,3,0,1,0,71,0.68,.600,16.82,16,3.23,12.50,3.88,5.50,2.13,0.75,17,6,0,2,3
650556,Bryan Abreu,2024,27,78,0,50,75,27,10,1,9,103,32,0,59,6,.207,285,.299,.344,.643,3,13,.813,.188,5,1300,3.10,78.1,3,3,1,8,38,7,27,1.16,325,235,78,0,0,840,.650,6,1,4,2,98,0.67,.500,16.60,3,3.22,11.83,3.68,6.78,3.10,1.03,28,8,0,1,1
650556,Bryan Abreu,2025,28,70,0,40,65,18,9,0,4,105,31,0,51,4,.196,260,.291,.277,.568,2,10,.833,.167,1,1189,2.28,71.0,3,4,7,12,25,5,18,1.15,296,213,70,0,0,739,.620,4,0,4,1,72,0.62,.429,16.75,19,3.39,13.31,3.93,6.46,2.28,0.51,22,6,0,0,1
650556,Bryan Abreu,2026,29,10,0,7,4,13,1,0,4,13,13,0,9,0,.273,33,.478,.667,1.145,0,4,1.000,.000,0,197,12.96,8.1,0,2,1,1,2,0,12,2.64,46,25,10,0,0,99,.500,0,0,3,0,22,1.75,.000,23.64,7,1.00,14.04,14.04,9.72,14.04,4.32,3,0,0,0,0
656464,Kevin Ginkel,2019,25,25,0,16,27,7,3,0,2,28,9,0,15,0,.174,86,.253,.279,.532,0,1,1.000,.000,1,396,1.48,24.1,3,0,2,2,8,0,4,0.99,96,73,25,0,0,242,.610,0,0,2,0,24,0.59,1.000,16.27,4,3.11,10.36,3.33,5.55,2.59,0.74,12,2,1,0,0
656464,Kevin Ginkel,2020,26,19,0,10,17,13,3,1,3,18,13,2,21,0,.318,66,.430,.530,.960,1,5,.833,.167,0,340,6.75,16.0,0,2,1,2,0,1,12,2.13,79,48,19,0,0,202,.590,0,0,4,0,35,0.59,.000,21.25,2,1.38,10.13,7.31,11.81,7.31,1.69,8,2,0,0,0
656464,Kevin Ginkel,2021,27,32,0,25,27,24,8,1,7,31,14,0,30,2,.268,112,.359,.545,.904,1,0,.000,1.000,2,556,6.35,28.1,0,1,0,1,6,1,20,1.55,129,85,32,0,0,335,.600,2,0,3,0,61,0.93,.000,19.62,9,2.21,9.85,4.45,9.53,7.62,2.22,8,3,0,1,0
656464,Kevin Ginkel,2022,28,30,0,30,25,14,7,0,1,30,11,0,27,1,.243,111,.315,.333,.648,0,1,1.000,.000,5,479,3.38,29.1,1,1,1,3,5,2,11,1.30,124,88,30,0,0,313,.650,1,0,1,0,37,1.20,.500,16.33,3,2.73,9.20,3.38,8.28,4.30,0.31,14,5,0,0,1
656464,Kevin Ginkel,2023,29,60,0,64,54,24,15,0,3,70,23,1,41,2,.181,226,.260,.288,.548,1,2,.667,.333,6,1055,2.48,65.1,9,1,4,6,8,2,18,0.98,254,196,60,0,0,651,.620,2,1,5,0,65,1.19,.900,16.15,19,3.04,9.64,3.17,5.65,3.31,0.41,21,8,0,0,3
656464,Kevin Ginkel,2024,30,72,0,63,64,31,16,1,6,77,15,0,69,3,.256,270,.300,.389,.689,1,6,.857,.143,5,1184,3.21,70.0,8,3,5,11,18,6,25,1.20,291,210,72,0,0,760,.640,3,0,4,0,105,0.98,.727,16.91,16,5.13,9.90,1.93,8.87,3.99,0.77,29,4,0,1,2
656464,Kevin Ginkel,2025,31,29,0,18,30,22,7,0,2,29,13,0,29,2,.284,102,.364,.412,.776,0,1,1.000,.000,2,491,7.36,25.2,1,4,3,4,6,1,21,1.64,121,77,29,0,0,301,.610,2,0,1,0,42,0.60,.200,19.13,9,2.23,10.17,4.56,10.17,7.71,0.70,4,0,0,0,4
656464,Kevin Ginkel,2026,32,13,0,13,10,6,3,0,1,18,3,0,13,0,.241,54,.281,.352,.633,0,2,1.000,.000,0,221,3.95,13.2,1,1,0,0,2,0,6,1.17,57,41,13,0,0,144,.650,0,0,0,0,19,1.30,.500,16.17,2,6.00,11.85,1.98,8.56,3.95,0.66,3,2,0,0,0
656546,Jeff Hoffman,2016,23,8,6,41,30,29,8,0,7,22,17,1,37,0,.287,129,.370,.512,.882,0,1,1.000,.000,4,556,4.88,31.1,0,4,0,0,0,0,17,1.72,147,94,8,0,0,342,.620,0,0,4,0,66,1.37,.000,17.74,0,1.29,6.32,4.88,10.63,8.33,2.01,0,0,0,1,0
656546,Jeff Hoffman,2017,24,23,16,100,108,66,27,6,15,82,40,1,106,4,.273,388,.343,.490,.833,0,2,1.000,.000,5,1610,5.89,99.1,6,5,0,0,0,0,65,1.47,440,298,23,0,0,1020,.630,4,0,2,0,190,0.93,.545,16.21,3,2.05,7.43,3.62,9.60,5.98,1.36,2,0,0,3,5
656546,Jeff Hoffman,2018,25,6,1,11,6,9,1,1,0,5,7,1,15,0,.405,37,.500,.486,.986,1,0,.000,1.000,3,181,9.35,8.2,0,0,0,0,1,0,9,2.54,44,26,6,0,0,110,.610,0,0,1,0,18,1.83,.---,20.88,1,0.71,5.19,7.27,15.58,9.35,0.00,2,1,0,0,0
656546,Jeff Hoffman,2019,26,15,15,65,67,51,18,1,21,68,34,3,77,4,.283,272,.369,.588,.957,2,6,.750,.250,6,1256,6.56,70.0,2,6,0,0,0,0,51,1.59,315,210,15,0,0,792,.630,4,0,2,1,160,0.97,.250,17.94,0,2.00,8.74,4.37,9.90,6.56,2.70,0,0,0,3,2
656546,Jeff Hoffman,2020,27,16,0,18,23,23,9,1,3,20,9,1,32,2,.352,91,.413,.571,.984,1,2,.667,.333,4,399,9.28,21.1,2,1,1,1,0,0,22,1.92,104,64,16,0,0,248,.620,2,0,4,0,52,0.78,.667,18.70,5,2.22,8.44,3.80,13.50,9.70,1.27,15,5,0,0,2
656546,Jeff Hoffman,2021,28,31,11,55,81,41,15,1,12,79,45,2,70,5,.248,282,.359,.436,.795,0,3,1.000,.000,7,1360,4.56,73.0,3,5,0,0,2,0,37,1.58,335,219,31,0,0,816,.600,5,0,9,1,123,0.68,.375,18.63,7,1.76,9.74,5.55,8.63,5.05,1.48,10,5,0,1,2
656546,Jeff Hoffman,2022,29,35,1,23,63,22,8,3,5,45,23,1,40,3,.235,170,.335,.406,.741,4,5,.556,.444,0,848,3.83,44.2,2,0,0,1,1,1,19,1.41,197,134,35,0,0,509,.600,3,0,3,0,69,0.37,1.000,18.99,7,1.96,9.07,4.63,8.06,4.43,1.01,16,8,0,0,1
656546,Jeff Hoffman,2023,30,54,0,44,45,16,7,1,3,69,19,1,29,2,.158,183,.244,.257,.501,1,9,.900,.100,2,869,2.41,52.1,5,2,1,3,11,2,14,0.92,208,157,54,0,0,565,.650,2,0,4,0,47,0.98,.714,16.61,13,3.63,11.87,3.27,4.99,2.75,0.52,35,11,0,3,1
656546,Jeff Hoffman,2024,31,68,0,44,65,20,9,2,6,89,16,1,48,3,.197,244,.253,.324,.577,0,3,1.000,.000,3,1001,2.17,66.1,3,3,10,13,21,3,16,0.96,265,199,68,0,0,669,.670,3,0,5,0,79,0.68,.500,15.09,21,5.56,12.08,2.17,6.51,2.71,0.81,15,5,0,0,2
656546,Jeff Hoffman,2025,32,71,0,51,67,34,14,0,15,84,27,1,54,4,.213,253,.298,.447,.745,2,7,.778,.222,1,1128,4.37,68.0,9,7,33,40,0,7,33,1.19,287,204,71,0,0,746,.660,4,0,2,1,113,0.76,.563,16.59,59,3.11,11.12,3.57,7.15,4.50,1.99,11,9,0,2,1
656546,Jeff Hoffman,2026,33,14,0,7,5,11,1,0,2,27,7,2,16,2,.291,55,.391,.418,.809,0,2,1.000,.000,0,251,6.39,12.2,1,2,3,6,3,3,9,1.82,64,38,14,0,0,166,.660,2,0,1,0,23,1.40,.333,19.82,9,3.86,19.18,4.97,11.37,7.82,1.42,0,0,0,0,0
656730,Trevor Megill,2021,27,28,0,18,22,24,6,1,7,30,8,1,36,1,.343,105,.395,.619,1.014,0,0,.---,.---,1,460,8.37,23.2,1,2,0,0,1,0,22,1.86,115,71,28,0,0,290,.630,1,0,5,0,65,0.82,.333,19.44,3,3.75,11.41,3.04,13.69,9.13,2.66,11,7,0,1,0
656730,Trevor Megill,2022,28,39,0,37,42,29,9,0,4,49,17,0,50,1,.282,177,.347,.401,.748,3,6,.667,.333,4,774,4.80,45.0,4,3,0,2,3,2,24,1.49,196,135,39,0,0,508,.660,1,0,2,1,71,0.88,.571,17.20,11,2.88,9.80,3.40,10.00,5.80,0.80,16,4,0,0,1
656730,Trevor Megill,2023,29,31,2,18,30,14,8,1,2,52,12,0,35,1,.265,132,.324,.386,.710,0,12,1.000,.000,2,599,3.63,34.2,1,0,0,1,4,1,14,1.36,148,104,31,0,0,397,.660,1,0,2,0,51,0.60,1.000,17.28,9,4.33,13.50,3.12,9.09,3.63,0.52,12,4,0,0,3
656730,Trevor Megill,2024,30,48,0,33,52,16,3,0,4,50,14,4,33,1,.200,165,.264,.291,.555,1,9,.900,.100,4,668,2.72,46.1,1,3,21,24,6,3,14,1.01,183,139,48,0,0,452,.680,1,0,4,0,48,0.63,.250,14.42,26,3.57,9.71,2.72,6.41,3.11,0.78,15,3,0,1,2
